"","Entry","Yield","SE","CI_L","CI_U"
"1016","MON201958-MON101065-MON101082-MON101068",194.412100001636,13.7546881398083,167.448457320672,221.375742682601
"1017","MON201959-MON101065-MON101082-MON101068",187.470225001636,13.7546881398083,160.506582320672,214.433867682601
"1018","MON201960-MON101065-MON101082-MON101068",196.883475001636,13.7546881398083,169.919832320672,223.847117682601
"1019","MON201961-MON101065-MON101082-MON101068",185.965325001636,13.7546881398083,159.001682320672,212.928967682601
"1020","MON201962-MON101065-MON101082-MON101068",183.670750001636,13.7546881398083,156.707107320672,210.634392682601
"1021","MON201963-MON101065-MON101082-MON101068",194.467025001636,13.7546881398083,167.503382320672,221.430667682601
"1022","MON201964-MON101065-MON101082-MON101068",181.018275001636,13.7546881398083,154.054632320672,207.981917682601
"1023","MON201965-MON101065-MON101082-MON101068",192.725050001636,13.7546881398083,165.761407320672,219.688692682601
"1024","MON201966-MON101065-MON101082-MON101068",192.585050001636,13.7546881398083,165.621407320672,219.548692682601
"1025","MON201967-MON101065-MON101082-MON101068",195.703675001636,13.7546881398083,168.740032320672,222.667317682601
"1026","MON201968-MON101065-MON101082-MON101068",178.744200001636,13.7546881398083,151.780557320672,205.707842682601
"1027","MON201969-MON101065-MON101082-MON101068",194.377225001636,13.7546881398083,167.413582320672,221.340867682601
"1028","MON201970-MON101065-MON101082-MON101068",194.8080992693,14.2724220108878,166.829530552811,222.78666798579
"1029","MON201971-MON101065-MON101082-MON101068",192.957450001636,13.7546881398083,165.993807320672,219.921092682601
"1030","MON201972-MON101065-MON101082-MON101068",187.834275001636,13.7546881398083,160.870632320672,214.797917682601
"1031","MON201973-MON101065-MON101082-MON101068",183.566350001636,13.7546881398083,156.602707320672,210.529992682601
"1032","MON201974-MON101065-MON101082-MON101068",187.224675001636,13.7546881398083,160.261032320672,214.188317682601
"1033","MON201975-MON101065-MON101082-MON101068",182.009025001636,13.7546881398083,155.045382320672,208.972667682601
"1034","MON201976-MON101065-MON101082-MON101068",188.930725001636,13.7546881398083,161.967082320672,215.894367682601
"1035","MON201977-MON101065-MON101082-MON101068",193.063575001636,13.7546881398083,166.099932320672,220.027217682601
"1036","MON201978-MON101065-MON101082-MON101068",189.876875001636,13.7546881398083,162.913232320672,216.840517682601
"1037","MON201979-MON101065-MON101082-MON101068",206.563665935967,14.2724220108878,178.585097219477,234.542234652457
"1038","MON201980-MON101065-MON101082-MON101068",197.063300001636,13.7546881398083,170.099657320672,224.026942682601
"1039","MON201981-MON101065-MON101082-MON101068",188.690825001636,13.7546881398083,161.727182320672,215.654467682601
"1040","MON201982-MON101065-MON101082-MON101068",184.399733873261,14.2724191474337,156.421170770068,212.378296976453
"1041","MON201983-MON101065-MON101082-MON101068",181.143600001636,13.7546881398083,154.179957320672,208.107242682601
"1042","MON201984-MON101065-MON101082-MON101068",188.909365935967,14.2724220108878,160.930797219477,216.887934652457
"1043","MON201985-MON101065-MON101082-MON101068",192.464400001636,13.7546881398083,165.500757320672,219.428042682601
"1044","MON201986-MON101065-MON101082-MON101068",187.562825001636,13.7546881398083,160.599182320672,214.526467682601
"1045","MON201987-MON101065-MON101082-MON101068",185.822875001636,13.7546881398083,158.859232320672,212.786517682601
"1046","MON201988-MON101065-MON101082-MON101068",192.118425001636,13.7546881398083,165.154782320672,219.082067682601
"1047","MON201989-MON101065-MON101082-MON101068",186.914675001636,13.7546881398083,159.951032320672,213.878317682601
"1048","MON201990-MON101065-MON101082-MON101068",185.070300001636,13.7546881398083,158.106657320672,212.033942682601
"1049","MON201991-MON101065-MON101082-MON101068",195.639275001636,13.7546881398083,168.675632320672,222.602917682601
"1050","MON201992-MON101065-MON101082-MON101068",198.981650001636,13.7546881398083,172.018007320672,225.945292682601
"1051","MON201993-MON101065-MON101082-MON101068",197.044100001636,13.7546881398083,170.080457320672,224.007742682601
"1052","MON201994-MON101065-MON101082-MON101068",201.876500001636,13.7546881398083,174.912857320672,228.840142682601
"1053","MON201995-MON101065-MON101082-MON101068",197.552925001636,13.7546881398083,170.589282320672,224.516567682601
"1054","MON201996-MON101065-MON101082-MON101068",192.418978200874,14.2724192626335,164.440414871852,220.397541529895
"1055","MON201997-MON101065-MON101082-MON101068",197.418400001636,13.7546881398083,170.454757320672,224.382042682601
"1056","MON201998-MON101065-MON101082-MON101068",189.832225001636,13.7546881398083,162.868582320672,216.795867682601
"1057","MON201999-MON101065-MON101082-MON101068",200.448350001636,13.7546881398083,173.484707320672,227.411992682601
"1058","MON202000-MON101065-MON101082-MON101068",190.798800001636,13.7546881398083,163.835157320672,217.762442682601
"1059","MON202001-MON101065-MON101082-MON101068",207.867100001636,13.7546881398083,180.903457320672,234.830742682601
"1060","MON202002-MON101065-MON101082-MON101068",190.697700001636,13.7546881398083,163.734057320672,217.661342682601
"1061","MON202003-MON101065-MON101082-MON101068",193.591650001636,13.7546881398083,166.628007320672,220.555292682601
"1062","MON202004-MON101065-MON101082-MON101068",196.776125001636,13.7546881398083,169.812482320672,223.739767682601
"1063","MON202005-MON101065-MON101082-MON101068",193.525700001636,13.7546881398083,166.562057320672,220.489342682601
"1064","MON202006-MON101065-MON101082-MON101068",192.925750001636,13.7546881398083,165.962107320672,219.889392682601
"1065","MON202007-MON101065-MON101082-MON101068",205.667211534207,14.2724192626335,177.688648205186,233.645774863228
"1066","MON202008-MON101065-MON101082-MON101068",194.562275001636,13.7546881398083,167.598632320672,221.525917682601
"1067","MON202009-MON101065-MON101082-MON101068",202.818800001636,13.7546881398083,175.855157320672,229.782442682601
"1068","MON202010-MON101065-MON101082-MON101068",184.328611534207,14.2724192626335,156.350048205186,212.307174863228
"1069","MON202011-MON101065-MON101082-MON101068",190.719550001636,13.7546881398083,163.755907320672,217.683192682601
"1070","MON202012-MON101065-MON101082-MON101068",195.298232602634,14.2724220108878,167.319663886144,223.276801319124
"1071","MON202013-MON101065-MON101082-MON101068",198.114375001636,13.7546881398083,171.150732320672,225.078017682601
"1072","MON202014-MON101065-MON101082-MON101068",201.411100001636,13.7546881398083,174.447457320672,228.374742682601
"1073","MON202015-MON101065-MON101082-MON101068",194.788575001636,13.7546881398083,167.824932320672,221.752217682601
"1074","MON202016-MON101065-MON101082-MON101068",195.398925001636,13.7546881398083,168.435282320672,222.362567682601
"1075","MON202017-MON101065-MON101082-MON101068",182.266025001636,13.7546881398083,155.302382320672,209.229667682601
"1076","MON202018-MON101065-MON101082-MON101068",186.857625001636,13.7546881398083,159.893982320672,213.821267682601
"1077","MON202019-MON101065-MON101082-MON101068",200.639650001636,13.7546881398083,173.676007320671,227.603292682601
"1078","MON202020-MON101065-MON101082-MON101068",189.658725001636,13.7546881398083,162.695082320671,216.622367682601
"1079","MON202021-MON101065-MON101082-MON101068",190.327150001636,13.7546881398083,163.363507320671,217.290792682601
"1080","MON202022-MON101065-MON101082-MON101068",182.748275001636,13.7546881398083,155.784632320672,209.711917682601
"1081","MON202023-MON101065-MON101082-MON101068",196.69074486754,14.2724192626335,168.712181538519,224.669308196562
"1082","MON202024-MON101065-MON101082-MON101068",193.213250001636,13.7546881398083,166.249607320672,220.176892682601
"1083","MON202025-MON101065-MON101082-MON101068",186.644050001636,13.7546881398083,159.680407320672,213.607692682601
"1084","MON202026-MON101065-MON101082-MON101068",190.399925001636,13.7546881398083,163.436282320672,217.363567682601
"1085","MON202027-MON101065-MON101082-MON101068",191.662800001636,13.7546881398083,164.699157320672,218.626442682601
"1086","MON202028-MON101065-MON101082-MON101068",194.662000001636,13.7546881398083,167.698357320672,221.625642682601
"1087","MON202029-MON101065-MON101082-MON101068",195.819425001636,13.7546881398083,168.855782320672,222.783067682601
"1088","MON202030-MON101065-MON101082-MON101068",190.789325001636,13.7546881398083,163.825682320672,217.752967682601
"1089","MON202031-MON101065-MON101082-MON101068",196.437275001636,13.7546881398083,169.473632320672,223.400917682601
"1090","MON202032-MON101065-MON101082-MON101068",189.004450001636,13.7546881398083,162.040807320671,215.968092682601
"1091","MON202033-MON101065-MON101082-MON101068",194.273100001636,13.7546881398083,167.309457320672,221.236742682601
"1092","MON202034-MON101065-MON101082-MON101068",189.808400001636,13.7546881398083,162.844757320672,216.772042682601
"1093","MON202035-MON101065-MON101082-MON101068",190.746350001636,13.7546881398083,163.782707320672,217.709992682601
"1094","MON202036-MON101065-MON101082-MON101068",200.610200001636,13.7546881398083,173.646557320672,227.573842682601
"1095","MON202037-MON101065-MON101082-MON101068",191.979216201988,15.2552702629195,162.073946653896,221.884485750079
"1096","MON202038-MON101065-MON101082-MON101068",198.346000001636,13.7546881398083,171.382357320672,225.309642682601
"1097","MON202039-MON101065-MON101082-MON101068",187.830050001636,13.7546881398083,160.866407320671,214.793692682601
"1098","MON202040-MON101065-MON101082-MON101068",184.279475001636,13.7546881398083,157.315832320672,211.243117682601
"1099","MON202041-MON101065-MON101082-MON101068",198.516975001636,13.7546881398083,171.553332320672,225.480617682601
"1100","MON202042-MON101065-MON101082-MON101068",200.413625001636,13.7546881398083,173.449982320671,227.377267682601
"1101","MON202043-MON101065-MON101082-MON101068",189.783925001636,13.7546881398083,162.820282320671,216.747567682601
"1102","MON202044-MON101065-MON101082-MON101068",184.531125001636,13.7546881398083,157.567482320671,211.494767682601
"1103","MON202045-MON101065-MON101082-MON101068",188.907450001636,13.7546881398083,161.943807320671,215.871092682601
"1104","MON202046-MON101065-MON101082-MON101068",197.847325001636,13.7546881398083,170.883682320672,224.810967682601
"1105","MON202047-MON101065-MON101082-MON101068",199.949050001636,13.7546881398083,172.985407320672,226.912692682601
"1106","MON202048-MON101065-MON101082-MON101068",189.010675001636,13.7546881398083,162.047032320671,215.974317682601
"1107","MON202049-MON101065-MON101082-MON101068",204.820425001636,13.7546881398083,177.856782320671,231.784067682601
"1108","MON202050-MON101065-MON101082-MON101068",194.850925001636,13.7546881398083,167.887282320671,221.814567682601
"1109","MON202051-MON101065-MON101082-MON101068",188.306950001636,13.7546881398083,161.343307320671,215.270592682601
"1110","MON202052-MON101065-MON101082-MON101068",191.425900001636,13.7546881398083,164.462257320671,218.389542682601
"1111","MON202053-MON101065-MON101082-MON101068",203.103875001636,13.7546881398083,176.140232320671,230.067517682601
"1112","MON202054-MON101065-MON101082-MON101068",183.288832602634,14.2724220108878,155.310263886144,211.267401319124
"1113","MON202055-MON101065-MON101082-MON101068",192.841700001636,13.7546881398083,165.878057320672,219.805342682601
"1114","MON202056-MON101065-MON101082-MON101068",185.887000001636,13.7546881398083,158.923357320671,212.850642682601
"1115","MON202057-MON101065-MON101082-MON101068",187.514765935967,14.2724220108878,159.536197219477,215.493334652457
"1116","MON202058-MON101065-MON101082-MON101068",185.244600001636,13.7546881398083,158.280957320671,212.208242682601
"1117","MON202059-MON101065-MON101082-MON101068",189.715350001636,13.7546881398083,162.751707320671,216.678992682601
"1118","MON202060-MON101065-MON101082-MON101068",191.620675001636,13.7546881398083,164.657032320672,218.584317682601
"1119","MON202061-MON101065-MON101082-MON101068",196.019850001636,13.7546881398083,169.056207320671,222.983492682601
"1120","MON202062-MON101065-MON101082-MON101068",179.513525001636,13.7546881398083,152.549882320671,206.477167682601
"1121","MON202063-MON101065-MON101082-MON101068",195.509475001636,13.7546881398083,168.545832320671,222.473117682601
"1122","MON202064-MON101065-MON101082-MON101068",185.769100001636,13.7546881398083,158.805457320671,212.732742682601
"1123","MON202065-MON101065-MON101082-MON101068",192.986825001636,13.7546881398083,166.023182320672,219.950467682601
"1124","MON202066-MON101065-MON101082-MON101068",188.429700001636,13.7546881398083,161.466057320672,215.393342682601
"1125","MON202067-MON101065-MON101082-MON101068",194.697350001636,13.7546881398083,167.733707320671,221.660992682601
"1126","MON202068-MON101065-MON101082-MON101068",189.255975001636,13.7546881398083,162.292332320672,216.219617682601
"1127","MON202069-MON101065-MON101082-MON101068",186.321175001636,13.7546881398083,159.357532320671,213.284817682601
"1128","MON202070-MON101065-MON101082-MON101068",181.237625001636,13.7546881398083,154.273982320672,208.201267682601
"1129","MON202071-MON101065-MON101082-MON101068",185.205725001636,13.7546881398083,158.242082320671,212.169367682601
"1130","MON202072-MON101065-MON101082-MON101068",182.269665935967,14.2724220108878,154.291097219478,210.248234652457
"1131","MON202073-MON101065-MON101082-MON101068",199.907275001636,13.7546881398083,172.943632320672,226.870917682601
"1132","MON202074-MON101065-MON101082-MON101068",184.745675001636,13.7546881398083,157.782032320672,211.709317682601
"1133","MON202075-MON101065-MON101082-MON101068",198.340375001636,13.7546881398083,171.376732320672,225.304017682601
"1134","MON202076-MON101065-MON101082-MON101068",185.682675001636,13.7546881398083,158.719032320672,212.646317682601
"1135","MON202077-MON101065-MON101082-MON101068",198.410275001636,13.7546881398083,171.446632320672,225.373917682601
"1136","MON202078-MON101065-MON101082-MON101068",183.118450001636,13.7546881398083,156.154807320672,210.082092682601
"1137","MON202079-MON101065-MON101082-MON101068",202.195825001636,13.7546881398083,175.232182320672,229.159467682601
"1138","MON202080-MON101065-MON101082-MON101068",182.602575001636,13.7546881398083,155.638932320671,209.566217682601
"1139","MON202081-MON101065-MON101082-MON101068",198.461250001636,13.7546881398083,171.497607320672,225.424892682601
"1140","MON202082-MON101065-MON101082-MON101068",188.509800001636,13.7546881398083,161.546157320672,215.473442682601
"1141","MON202083-MON101065-MON101082-MON101068",185.975075001636,13.7546881398083,159.011432320672,212.938717682601
"1142","MON202084-MON101065-MON101082-MON101068",201.778250001636,13.7546881398083,174.814607320671,228.741892682601
"1143","MON202085-MON101065-MON101082-MON101068",198.345025001636,13.7546881398083,171.381382320672,225.308667682601
"1144","MON202086-MON101065-MON101082-MON101068",190.281650001636,13.7546881398083,163.318007320672,217.245292682601
"1145","MON202087-MON101065-MON101082-MON101068",200.229500001636,13.7546881398083,173.265857320672,227.193142682601
"1146","MON202088-MON101065-MON101082-MON101068",179.013925001636,13.7546881398083,152.050282320672,205.977567682601
"1147","MON202089-MON101065-MON101082-MON101068",195.466800001636,13.7546881398083,168.503157320672,222.430442682601
"1148","MON202090-MON101065-MON101082-MON101068",191.859750001636,13.7546881398083,164.896107320672,218.823392682601
"1149","MON202091-MON101065-MON101082-MON101068",193.570475001636,13.7546881398083,166.606832320672,220.534117682601
"1150","MON202092-MON101065-MON101082-MON101068",196.857600539927,14.2724191474337,168.879037436735,224.83616364312
"1151","MON202093-MON101065-MON101082-MON101068",193.946925001636,13.7546881398083,166.983282320672,220.910567682601
"1152","MON202094-MON101065-MON101082-MON101068",192.577025001636,13.7546881398083,165.613382320672,219.540667682601
"1153","MON202095-MON101065-MON101082-MON101068",189.353775001636,13.7546881398083,162.390132320672,216.317417682601
"1154","MON202096-MON101065-MON101082-MON101068",190.676850001636,13.7546881398083,163.713207320672,217.640492682601
"1155","MON202097-MON101065-MON101082-MON101068",194.822600001636,13.7546881398083,167.858957320672,221.786242682601
"1156","MON202098-MON101065-MON101082-MON101068",196.932325001636,13.7546881398083,169.968682320672,223.895967682601
"1157","MON202099-MON101065-MON101082-MON101068",192.112825001636,13.7546881398083,165.149182320672,219.076467682601
"1158","MON202100-MON101065-MON101082-MON101068",174.138878200874,14.2724192626335,146.160314871852,202.117441529895
"1159","MON202101-MON101065-MON101082-MON101068",179.059125001636,13.7546881398083,152.095482320672,206.022767682601
"1160","MON202102-MON101065-MON101082-MON101068",183.805675001636,13.7546881398083,156.842032320672,210.769317682601
"1161","MON202103-MON101065-MON101082-MON101068",192.121250001636,13.7546881398083,165.157607320671,219.084892682601
"1162","MON202104-MON101065-MON101082-MON101068",192.447725001636,13.7546881398083,165.484082320672,219.411367682601
"1163","MON202105-MON101065-MON101082-MON101068",187.028975001636,13.7546881398083,160.065332320672,213.992617682601
"1164","MON202106-MON101065-MON101082-MON101068",193.320300001636,13.7546881398083,166.356657320672,220.283942682601
"1165","MON202107-MON101065-MON101082-MON101068",188.443750001636,13.7546881398083,161.480107320671,215.407392682601
"1166","MON202108-MON101065-MON101082-MON101068",205.836700001636,13.7546881398083,178.873057320672,232.800342682601
"1167","MON202109-MON101065-MON101082-MON101068",179.974975001636,13.7546881398083,153.011332320672,206.938617682601
"1168","MON202110-MON101065-MON101082-MON101068",181.078575001636,13.7546881398083,154.114932320672,208.042217682601
"1169","MON202111-MON101065-MON101082-MON101068",190.572075001636,13.7546881398083,163.608432320672,217.535717682601
"1170","MON202112-MON101065-MON101082-MON101068",187.946350001636,13.7546881398083,160.982707320672,214.909992682601
"1171","MON202113-MON101065-MON101082-MON101068",191.468125001636,13.7546881398083,164.504482320672,218.431767682601
"1172","MON202114-MON101065-MON101082-MON101068",194.346350001636,13.7546881398083,167.382707320672,221.309992682601
"1173","MON202115-MON101065-MON101082-MON101068",191.029225001636,13.7546881398083,164.065582320672,217.992867682601
"1174","MON202116-MON101065-MON101082-MON101068",196.250400001636,13.7546881398083,169.286757320672,223.214042682601
"1175","MON202117-MON101065-MON101082-MON101068",183.043975001636,13.7546881398083,156.080332320672,210.007617682601
"1176","MON202118-MON101065-MON101082-MON101068",187.632050001636,13.7546881398083,160.668407320672,214.595692682601
"1177","MON202119-MON101065-MON101082-MON101068",185.867875001636,13.7546881398083,158.904232320672,212.831517682601
"1178","MON202120-MON101065-MON101082-MON101068",185.709425001636,13.7546881398083,158.745782320672,212.673067682601
"1179","MON202121-MON101065-MON101082-MON101068",186.751575001636,13.7546881398083,159.787932320672,213.715217682601
"1180","MON202122-MON101065-MON101082-MON101068",184.800250001636,13.7546881398083,157.836607320672,211.763892682601
"1181","MON202123-MON101065-MON101082-MON101068",190.486550001636,13.7546881398083,163.522907320672,217.450192682601
"1182","MON202124-MON101065-MON101082-MON101068",190.616675001636,13.7546881398083,163.653032320672,217.580317682601
"1183","MON202125-MON101065-MON101082-MON101068",193.325525001636,13.7546881398083,166.361882320672,220.289167682601
"1184","MON202126-MON101065-MON101082-MON101068",188.250800001636,13.7546881398083,161.287157320671,215.214442682601
"1185","MON202127-MON101065-MON101082-MON101068",203.033450001636,13.7546881398083,176.069807320672,229.997092682601
"1186","MON202128-MON101065-MON101082-MON101068",178.611625001636,13.7546881398083,151.647982320672,205.575267682601
"1187","MON202129-MON101065-MON101082-MON101068",189.771100001636,13.7546881398083,162.807457320671,216.734742682601
"1188","MON202130-MON101065-MON101082-MON101068",201.453300001636,13.7546881398083,174.489657320672,228.416942682601
"1189","MON202131-MON101065-MON101082-MON101068",185.521825001636,13.7546881398083,158.558182320671,212.485467682601
"1190","MON202132-MON101065-MON101082-MON101068",189.295575001636,13.7546881398083,162.331932320672,216.259217682601
"1191","MON202133-MON101065-MON101082-MON101068",190.367650001636,13.7546881398083,163.404007320671,217.331292682601
"1192","MON202134-MON101065-MON101082-MON101068",185.532425001636,13.7546881398083,158.568782320671,212.496067682601
"1193","MON202135-MON101065-MON101082-MON101068",195.520425001636,13.7546881398083,168.556782320671,222.484067682601
"1194","MON202136-MON101065-MON101082-MON101068",188.995300001636,13.7546881398083,162.031657320671,215.958942682601
"1195","MON202137-MON101065-MON101082-MON101068",199.105650001636,13.7546881398083,172.142007320671,226.069292682601
"1196","MON202138-MON101065-MON101082-MON101068",187.866625001636,13.7546881398083,160.902982320671,214.830267682601
"1197","MON202139-MON101065-MON101082-MON101068",186.991200001636,13.7546881398083,160.027557320671,213.954842682601
"1198","MON202140-MON101065-MON101082-MON101068",198.558400001636,13.7546881398083,171.594757320672,225.522042682601
"1199","MON202141-MON101065-MON101082-MON101068",189.443025001636,13.7546881398083,162.479382320672,216.406667682601
"1200","MON202142-MON101065-MON101082-MON101068",191.293950001636,13.7546881398083,164.330307320671,218.257592682601
"1201","MON202143-MON101065-MON101082-MON101068",192.349375001636,13.7546881398083,165.385732320672,219.313017682601
"1202","MON202144-MON101065-MON101082-MON101068",187.992150001636,13.7546881398083,161.028507320672,214.955792682601
"1203","MON202145-MON101065-MON101082-MON101068",193.747825001636,13.7546881398083,166.784182320672,220.711467682601
"1204","MON202146-MON101065-MON101082-MON101068",185.050350001636,13.7546881398083,158.086707320671,212.013992682601
"1205","MON202147-MON101065-MON101082-MON101068",196.199075001636,13.7546881398083,169.235432320672,223.162717682601
"1206","MON202148-MON101065-MON101082-MON101068",183.844800001636,13.7546881398083,156.881157320672,210.808442682601
"1207","MON202149-MON101065-MON101082-MON101068",187.496875001636,13.7546881398083,160.533232320672,214.460517682601
"1208","MON202150-MON101065-MON101082-MON101068",192.800600001636,13.7546881398083,165.836957320672,219.764242682601
"1209","MON202151-MON101065-MON101082-MON101068",189.520300001636,13.7546881398083,162.556657320672,216.483942682601
"1210","MON202152-MON101065-MON101082-MON101068",191.355100001636,13.7546881398083,164.391457320672,218.318742682601
"1211","MON202153-MON101065-MON101082-MON101068",189.760925001636,13.7546881398083,162.797282320672,216.724567682601
"1212","MON202154-MON101065-MON101082-MON101068",188.694632602634,14.2724220108878,160.716063886144,216.673201319124
"1213","MON202155-MON101065-MON101082-MON101068",192.985800001636,13.7546881398083,166.022157320672,219.949442682601
"1214","MON202156-MON101065-MON101082-MON101068",189.394000001636,13.7546881398083,162.430357320672,216.357642682601
"1215","MON202157-MON101065-MON101082-MON101068",178.033375001636,13.7546881398083,151.069732320672,204.997017682601
"1216","MON202158-MON101065-MON101082-MON101068",194.429125001636,13.7546881398083,167.465482320672,221.392767682601
"1217","MON202159-MON101065-MON101082-MON101068",196.842025001636,13.7546881398083,169.878382320672,223.805667682601
"1218","MON202160-MON101065-MON101082-MON101068",196.484600001636,13.7546881398083,169.520957320672,223.448242682601
"1219","MON202161-MON101065-MON101082-MON101068",193.513425001636,13.7546881398083,166.549782320672,220.477067682601
"1220","MON202162-MON101065-MON101082-MON101068",194.255475001636,13.7546881398083,167.291832320672,221.219117682601
"1221","MON202163-MON101065-MON101082-MON101068",194.616350001636,13.7546881398083,167.652707320672,221.579992682601
"1222","MON202164-MON101065-MON101082-MON101068",196.941575001636,13.7546881398083,169.977932320672,223.905217682601
"1223","MON202165-MON101065-MON101082-MON101068",185.410750001636,13.7546881398083,158.447107320672,212.374392682601
"1224","MON202166-MON101065-MON101082-MON101068",183.909400001636,13.7546881398083,156.945757320672,210.873042682601
"1225","MON202167-MON101065-MON101082-MON101068",200.910475001636,13.7546881398083,173.946832320672,227.874117682601
"1226","MON202168-MON101065-MON101082-MON101068",192.841825001636,13.7546881398083,165.878182320672,219.805467682601
"1227","MON202169-MON101065-MON101082-MON101068",198.492333873261,14.2724191474337,170.513770770068,226.470896976453
"1228","MON202170-MON101065-MON101082-MON101068",199.040300001636,13.7546881398083,172.076657320672,226.003942682601
"1229","MON202171-MON101065-MON101082-MON101068",198.124250001636,13.7546881398083,171.160607320672,225.087892682601
"1230","MON202172-MON101065-MON101082-MON101068",184.665975001636,13.7546881398083,157.702332320672,211.629617682601
"1231","MON202173-MON101065-MON101082-MON101068",191.603725001636,13.7546881398083,164.640082320672,218.567367682601
"1232","MON202174-MON101065-MON101082-MON101068",185.042075001636,13.7546881398083,158.078432320672,212.005717682601
"1233","MON202175-MON101065-MON101082-MON101068",196.466625001636,13.7546881398083,169.502982320672,223.430267682601
"1234","MON202176-MON101065-MON101082-MON101068",196.713050001636,13.7546881398083,169.749407320672,223.676692682601
"1235","MON202177-MON101065-MON101082-MON101068",198.305050001636,13.7546881398083,171.341407320672,225.268692682601
"1236","MON202178-MON101065-MON101082-MON101068",187.153200001636,13.7546881398083,160.189557320672,214.116842682601
"1237","MON202179-MON101065-MON101082-MON101068",191.930075001636,13.7546881398083,164.966432320672,218.893717682601
"1238","MON202180-MON101065-MON101082-MON101068",189.961675001636,13.7546881398083,162.998032320672,216.925317682601
"1239","MON202181-MON101065-MON101082-MON101068",189.614150001636,13.7546881398083,162.650507320672,216.577792682601
"1240","MON202182-MON101065-MON101082-MON101068",187.587875001636,13.7546881398083,160.624232320671,214.551517682601
"1241","MON202183-MON101065-MON101082-MON101068",186.786425001636,13.7546881398083,159.822782320672,213.750067682601
"1242","MON202184-MON101065-MON101082-MON101068",198.259175001636,13.7546881398083,171.295532320672,225.222817682601
"1243","MON202185-MON101065-MON101082-MON101068",184.232500001636,13.7546881398083,157.268857320672,211.196142682601
"1244","MON202186-MON101065-MON101082-MON101068",182.233625001636,13.7546881398083,155.269982320672,209.197267682601
"1245","MON202187-MON101065-MON101082-MON101068",189.301250001636,13.7546881398083,162.337607320672,216.264892682601
"1246","MON202188-MON101065-MON101082-MON101068",180.256900001636,13.7546881398083,153.293257320672,207.220542682601
"1247","MON202189-MON101065-MON101082-MON101068",186.915975001636,13.7546881398083,159.952332320672,213.879617682601
"1248","MON202190-MON101065-MON101082-MON101068",195.875000001636,13.7546881398083,168.911357320672,222.838642682601
"1249","MON202191-MON101065-MON101082-MON101068",196.758075001636,13.7546881398083,169.794432320672,223.721717682601
"1250","MON202192-MON101065-MON101082-MON101068",188.318250001636,13.7546881398083,161.354607320672,215.281892682601
"1251","MON202193-MON101065-MON101082-MON101068",179.712200001636,13.7546881398083,152.748557320672,206.675842682601
"1252","MON202194-MON101065-MON101082-MON101068",197.174300001636,13.7546881398083,170.210657320672,224.137942682601
"1253","MON202195-MON101065-MON101082-MON101068",177.733775001636,13.7546881398083,150.770132320672,204.697417682601
"1254","MON202196-MON101065-MON101082-MON101068",190.857800001636,13.7546881398083,163.894157320672,217.821442682601
"1255","MON202197-MON101065-MON101082-MON101068",184.254325001636,13.7546881398083,157.290682320672,211.217967682601
"1256","MON202198-MON101065-MON101082-MON101068",191.027500001636,13.7546881398083,164.063857320672,217.991142682601
"1257","MON202199-MON101065-MON101082-MON101068",182.240075001636,13.7546881398083,155.276432320672,209.203717682601
"1258","MON202200-MON101065-MON101082-MON101068",170.337500001636,13.7546881398083,143.373857320672,197.301142682601
"1259","MON202201-MON101065-MON101082-MON101068",188.864550001636,13.7546881398083,161.900907320672,215.828192682601
"1260","MON202202-MON101065-MON101082-MON101068",179.213800001636,13.7546881398083,152.250157320672,206.177442682601
"1261","MON202203-MON101065-MON101082-MON101068",199.091375001636,13.7546881398083,172.127732320672,226.055017682601
"1262","MON202204-MON101065-MON101082-MON101068",194.806525001636,13.7546881398083,167.842882320672,221.770167682601
"1263","MON202205-MON101065-MON101082-MON101068",186.793875001636,13.7546881398083,159.830232320672,213.757517682601
"1264","MON202206-MON101065-MON101082-MON101068",191.296900001636,13.7546881398083,164.333257320672,218.260542682601
"1265","MON202207-MON101065-MON101082-MON101068",176.120765935967,14.2724220108878,148.142197219478,204.099334652457
"1266","MON202208-MON101065-MON101082-MON101068",182.916325001636,13.7546881398083,155.952682320672,209.879967682601
"1267","MON202209-MON101065-MON101082-MON101068",197.804175001636,13.7546881398083,170.840532320672,224.767817682601
"1268","MON202210-MON101065-MON101082-MON101068",194.539150001636,13.7546881398083,167.575507320672,221.502792682601
"1269","MON202211-MON101065-MON101082-MON101068",193.365950001636,13.7546881398083,166.402307320672,220.329592682601
"1270","MON202212-MON101065-MON101082-MON101068",189.363975001636,13.7546881398083,162.400332320672,216.327617682601
"1271","MON202213-MON101065-MON101082-MON101068",180.942365935968,14.2724220108878,152.963797219478,208.920934652457
"1272","MON202214-MON101065-MON101082-MON101068",191.779550001636,13.7546881398083,164.815907320671,218.743192682601
"1273","MON202215-MON101065-MON101082-MON101068",184.795500001636,13.7546881398083,157.831857320672,211.759142682601
"1274","MON202216-MON101065-MON101082-MON101068",186.120665935968,14.2724220108878,158.142097219478,214.099234652457
"1275","MON202217-MON101065-MON101082-MON101068",174.079075001636,13.7546881398083,147.115432320672,201.042717682601
"1276","MON202218-MON101065-MON101082-MON101068",188.554875001636,13.7546881398083,161.591232320672,215.518517682601
"1277","MON202219-MON101065-MON101082-MON101068",185.078700001636,13.7546881398083,158.115057320672,212.042342682601
"1278","MON202220-MON101065-MON101082-MON101068",191.700800001636,13.7546881398083,164.737157320672,218.664442682601
