factor1,absoluteRange,absoluteColumn,locationID,repId,response
"MON201106,MON101065,MON101082,MON101068",1,1,ARJO,2,166.5488
"MON201107,MON101065,MON101082,MON101068",1,1,ARJO,2,159.6452
"MON201102,MON101065,MON101082,MON101068",1,1,ARJO,2,187.0766
"MON201108,MON101065,MON101082,MON101068",1,1,ARJO,2,155.2157
"MON201110,MON101065,MON101082,MON101068",1,1,ARJO,2,174.3421
"MON201112,MON101065,MON101082,MON101068",1,1,ARJO,2,177.8719
"MON201121,MON101065,MON101082,MON101068",1,1,ARJO,2,181.6022
"MON201115,MON101065,MON101082,MON101068",1,1,ARJO,2,195.0979
"MON201122,MON101065,MON101082,MON101068",1,1,ARJO,2,187.9409
"MON201129,MON101065,MON101082,MON101068",1,1,ARJO,2,167.3166
"MON201130,MON101065,MON101082,MON101068",1,1,ARJO,2,191.361
"MON201119,MON101065,MON101082,MON101068",1,1,ARJO,2,187.134
"MON201124,MON101065,MON101082,MON101068",1,1,ARJO,2,178.3241
"MON201131,MON101065,MON101082,MON101068",1,1,ARJO,2,172.2554
"MON201136,MON101065,MON101082,MON101068",1,1,ARJO,2,178.2569
"MON201128,MON101065,MON101082,MON101068",1,1,ARJO,2,178.9839
"MON201137,MON101065,MON101082,MON101068",1,1,ARJO,2,180.1662
"MON201138,MON101065,MON101082,MON101068",1,1,ARJO,2,186.3748
"MON201114,MON101065,MON101082,MON101068",1,1,ARJO,2,160.7869
"MON201132,MON101065,MON101082,MON101068",1,1,ARJO,2,185.1349
"MON201140,MON101065,MON101082,MON101068",1,1,ARJO,2,179.2104
"MON201142,MON101065,MON101082,MON101068",1,1,ARJO,2,183.9785
"MON201144,MON101065,MON101082,MON101068",1,1,ARJO,2,181.3712
"MON201152,MON101065,MON101082,MON101068",1,1,ARJO,2,168.2005
"MON201146,MON101065,MON101082,MON101068",1,1,ARJO,2,164.9375
"MON201154,MON101065,MON101082,MON101068",1,1,ARJO,2,176.3831
"MON201157,MON101065,MON101082,MON101068",1,1,ARJO,2,173.4784
"MON201161,MON101065,MON101082,MON101068",1,1,ARJO,2,190.9945
"MON201150,MON101065,MON101082,MON101068",1,1,ARJO,2,189.4727
"MON201156,MON101065,MON101082,MON101068",1,1,ARJO,2,181.5604
"MON201162,MON101065,MON101082,MON101068",1,1,ARJO,2,209.0608
"MON201164,MON101065,MON101082,MON101068",1,1,ARJO,2,186.5054
"MON201167,MON101065,MON101082,MON101068",1,1,ARJO,2,197.5754
"MON201145,MON101065,MON101082,MON101068",1,1,ARJO,2,173.2876
"MON201163,MON101065,MON101082,MON101068",1,1,ARJO,2,171.5497
"MON201172,MON101065,MON101082,MON101068",1,1,ARJO,2,176.1306
"MON201248,MON101065,MON101082,MON101068",1,1,ARJO,2,196.2153
"MON201247,MON101065,MON101082,MON101068",1,1,ARJO,2,181.5151
"MON201246,MON101065,MON101082,MON101068",1,1,ARJO,2,181.1877
"MON201245,MON101065,MON101082,MON101068",1,1,ARJO,2,168.4346
"MON201244,MON101065,MON101082,MON101068",1,1,ARJO,2,198.2105
"MON201243,MON101065,MON101082,MON101068",1,1,ARJO,2,177.6515
"MON201242,MON101065,MON101082,MON101068",1,1,ARJO,2,174.2423
"MON201241,MON101065,MON101082,MON101068",1,1,ARJO,2,178.5038
"MON201240,MON101065,MON101082,MON101068",1,1,ARJO,2,172.9112
"MON201239,MON101065,MON101082,MON101068",1,1,ARJO,2,169.5706
"MON201228,MON101065,MON101082,MON101068",1,1,ARJO,2,184.1234
"MON201227,MON101065,MON101082,MON101068",1,1,ARJO,2,163.1984
"MON201226,MON101065,MON101082,MON101068",1,1,ARJO,2,170.652
"MON201225,MON101065,MON101082,MON101068",1,1,ARJO,2,188.5034
"MON201224,MON101065,MON101082,MON101068",1,1,ARJO,2,200.5884
"MON201223,MON101065,MON101082,MON101068",1,1,ARJO,2,187.7517
"MON201222,MON101065,MON101082,MON101068",1,1,ARJO,2,191.0667
"MON201220,MON101065,MON101082,MON101068",1,1,ARJO,2,174.5737
"MON201219,MON101065,MON101082,MON101068",1,1,ARJO,2,194.8395
"MON201207,MON101065,MON101082,MON101068",1,1,ARJO,2,188.4438
"MON201206,MON101065,MON101082,MON101068",1,1,ARJO,2,160.8516
"MON201205,MON101065,MON101082,MON101068",1,1,ARJO,2,172.5162
"MON201204,MON101065,MON101082,MON101068",1,1,ARJO,2,174.6779
"MON201203,MON101065,MON101082,MON101068",1,1,ARJO,2,185.6923
"MON201202,MON101065,MON101082,MON101068",1,1,ARJO,2,187.5425
"MON201201,MON101065,MON101082,MON101068",1,1,ARJO,2,169.2313
"MON201200,MON101065,MON101082,MON101068",1,1,ARJO,2,187.7851
"MON201199,MON101065,MON101082,MON101068",1,1,ARJO,2,186.3243
"MON201188,MON101065,MON101082,MON101068",1,1,ARJO,2,194.29
"MON201187,MON101065,MON101082,MON101068",1,1,ARJO,2,181.4412
"MON201186,MON101065,MON101082,MON101068",1,1,ARJO,2,169.7044
"MON201185,MON101065,MON101082,MON101068",1,1,ARJO,2,174.6155
"MON201184,MON101065,MON101082,MON101068",1,1,ARJO,2,189.8312
"MON201183,MON101065,MON101082,MON101068",1,1,ARJO,2,171.9497
"MON201182,MON101065,MON101082,MON101068",1,1,ARJO,2,185.3702
"MON201181,MON101065,MON101082,MON101068",1,1,ARJO,2,197.0194
"MON201180,MON101065,MON101082,MON101068",1,1,ARJO,2,181.9786
"MON201179,MON101065,MON101082,MON101068",1,1,ARJO,2,187.6638
"MON101065,MON101082,MON101068",1,1,ARJO,2,184.8701
"MON101065,MON101082,MON101068",1,1,ARJO,2,177.8345
"MON101065,MON101082,MON101068",1,1,ARJO,2,186.4999
"MON101065,MON101082,MON101068",1,1,ARJO,2,175.0577
"MON101065,MON101082,MON101068",1,1,ARJO,2,184.16
"MON101065,MON101082,MON101068",1,1,ARJO,2,197.208
"MON201258,MON101065,MON101082,MON101068",1,1,ARJO,2,183.7512
"MON201257,MON101065,MON101082,MON101068",1,1,ARJO,2,201.1526
"MON201256,MON101065,MON101082,MON101068",1,1,ARJO,2,191.9008
"MON201255,MON101065,MON101082,MON101068",1,1,ARJO,2,184.2832
"MON201254,MON101065,MON101082,MON101068",1,1,ARJO,2,161.8089
"MON201253,MON101065,MON101082,MON101068",1,1,ARJO,2,161.3322
"MON201252,MON101065,MON101082,MON101068",1,1,ARJO,2,187.6307
"MON201251,MON101065,MON101082,MON101068",1,1,ARJO,2,194.9034
"MON201250,MON101065,MON101082,MON101068",1,1,ARJO,2,194.324
"MON201249,MON101065,MON101082,MON101068",1,1,ARJO,2,172.416
"MON201238,MON101065,MON101082,MON101068",1,1,ARJO,2,192.6136
"MON201237,MON101065,MON101082,MON101068",1,1,ARJO,2,184.2863
"MON201236,MON101065,MON101082,MON101068",1,1,ARJO,2,192.7351
"MON201235,MON101065,MON101082,MON101068",1,1,ARJO,2,183.5683
"MON201234,MON101065,MON101082,MON101068",1,1,ARJO,2,172.2916
"MON201233,MON101065,MON101082,MON101068",1,1,ARJO,2,193.823
"MON201231,MON101065,MON101082,MON101068",1,1,ARJO,2,180.0075
"MON201230,MON101065,MON101082,MON101068",1,1,ARJO,2,181.9444
"MON201229,MON101065,MON101082,MON101068",1,1,ARJO,2,193.1129
"MON201218,MON101065,MON101082,MON101068",1,1,ARJO,2,193.9354
"MON201217,MON101065,MON101082,MON101068",1,1,ARJO,2,173.7395
"MON201216,MON101065,MON101082,MON101068",1,1,ARJO,2,177.4998
"MON201215,MON101065,MON101082,MON101068",1,1,ARJO,2,206.2912
"MON201214,MON101065,MON101082,MON101068",1,1,ARJO,2,189.1481
"MON201213,MON101065,MON101082,MON101068",1,1,ARJO,2,192.677
"MON201212,MON101065,MON101082,MON101068",1,1,ARJO,2,181.2214
"MON201211,MON101065,MON101082,MON101068",1,1,ARJO,2,191.5457
"MON201210,MON101065,MON101082,MON101068",1,1,ARJO,2,184.5112
"MON201209,MON101065,MON101082,MON101068",1,1,ARJO,2,197.66
"MON201198,MON101065,MON101082,MON101068",1,1,ARJO,2,182.4898
"MON201197,MON101065,MON101082,MON101068",1,1,ARJO,2,186.8609
"MON201196,MON101065,MON101082,MON101068",1,1,ARJO,2,192.3689
"MON201195,MON101065,MON101082,MON101068",1,1,ARJO,2,194.7935
"MON201194,MON101065,MON101082,MON101068",1,1,ARJO,2,185.542
"MON201193,MON101065,MON101082,MON101068",1,1,ARJO,2,186.2525
"MON201192,MON101065,MON101082,MON101068",1,1,ARJO,2,190.5757
"MON201191,MON101065,MON101082,MON101068",1,1,ARJO,2,197.5045
"MON201190,MON101065,MON101082,MON101068",1,1,ARJO,2,204.5963
"MON201189,MON101065,MON101082,MON101068",1,1,ARJO,2,180.7666
"MON201177,MON101065,MON101082,MON101068",1,1,ARJO,2,158.8421
"MON201176,MON101065,MON101082,MON101068",1,1,ARJO,2,186.1404
"MON201174,MON101065,MON101082,MON101068",1,1,ARJO,2,175.7218
"MON201173,MON101065,MON101082,MON101068",1,1,ARJO,2,178.3993
MON101066,1,1,ARJO,2,200.5366
MON101149,1,1,ARJO,2,186.3863
"MON101065,MON101082,MON101068",1,1,ARJO,2,196.0275
"MON101065,MON101082,MON101068",1,1,ARJO,2,202.84
"MON201349,MON101065,MON101082,MON101068",1,1,ARJO,2,164.1424
"MON201350,MON101065,MON101082,MON101068",1,1,ARJO,2,184.7806
"MON201351,MON101065,MON101082,MON101068",1,1,ARJO,2,157.8521
"MON201352,MON101065,MON101082,MON101068",1,1,ARJO,2,143.2906
"MON201353,MON101065,MON101082,MON101068",1,1,ARJO,2,179.4469
"MON201354,MON101065,MON101082,MON101068",1,1,ARJO,2,168.5065
"MON201356,MON101065,MON101082,MON101068",1,1,ARJO,2,172.7062
"MON201519,MON101065,MON101082,MON101068",1,1,ARJO,2,192.9147
"MON201330,MON101065,MON101082,MON101068",1,1,ARJO,2,216.1143
"MON201329,MON101065,MON101082,MON101068",1,1,ARJO,2,174.2422
"MON201318,MON101065,MON101082,MON101068",1,1,ARJO,2,160.4024
"MON201317,MON101065,MON101082,MON101068",1,1,ARJO,2,184.0825
"MON201316,MON101065,MON101082,MON101068",1,1,ARJO,2,177.9352
"MON201315,MON101065,MON101082,MON101068",1,1,ARJO,2,175.4889
"MON201314,MON101065,MON101082,MON101068",1,1,ARJO,2,176.7334
"MON201313,MON101065,MON101082,MON101068",1,1,ARJO,2,173.9739
"MON201312,MON101065,MON101082,MON101068",1,1,ARJO,2,182.8886
"MON201311,MON101065,MON101082,MON101068",1,1,ARJO,2,174.1266
"MON201310,MON101065,MON101082,MON101068",1,1,ARJO,2,198.4693
"MON201309,MON101065,MON101082,MON101068",1,1,ARJO,2,152.7343
"MON201288,MON101065,MON101082,MON101068",1,1,ARJO,2,179.1685
"MON201287,MON101065,MON101082,MON101068",1,1,ARJO,2,161.3965
"MON201286,MON101065,MON101082,MON101068",1,1,ARJO,2,175.164
"MON201285,MON101065,MON101082,MON101068",1,1,ARJO,2,171.3873
"MON201284,MON101065,MON101082,MON101068",1,1,ARJO,2,171.523
"MON201283,MON101065,MON101082,MON101068",1,1,ARJO,2,179.2098
"MON201280,MON101065,MON101082,MON101068",1,1,ARJO,2,145.5221
"MON201279,MON101065,MON101082,MON101068",1,1,ARJO,2,165.5188
"MON201268,MON101065,MON101082,MON101068",1,1,ARJO,2,176.5995
"MON201267,MON101065,MON101082,MON101068",1,1,ARJO,2,171.0849
"MON201265,MON101065,MON101082,MON101068",1,1,ARJO,2,175.814
"MON201264,MON101065,MON101082,MON101068",1,1,ARJO,2,169.0656
"MON201263,MON101065,MON101082,MON101068",1,1,ARJO,2,170.1851
"MON201262,MON101065,MON101082,MON101068",1,1,ARJO,2,161.6688
"MON201261,MON101065,MON101082,MON101068",1,1,ARJO,2,174.3048
"MON201260,MON101065,MON101082,MON101068",1,1,ARJO,2,181.8408
"MON201259,MON101065,MON101082,MON101068",1,1,ARJO,2,159.9653
"MON201343,MON101065,MON101082,MON101068",1,1,ARJO,2,157.9442
"MON201344,MON101065,MON101082,MON101068",1,1,ARJO,2,171.0756
"MON201345,MON101065,MON101082,MON101068",1,1,ARJO,2,173.6245
"MON201346,MON101065,MON101082,MON101068",1,1,ARJO,2,156.3546
"MON201347,MON101065,MON101082,MON101068",1,1,ARJO,2,192.9841
"MON201348,MON101065,MON101082,MON101068",1,1,ARJO,2,175.2391
"MON201328,MON101065,MON101082,MON101068",1,1,ARJO,2,170.2828
"MON201327,MON101065,MON101082,MON101068",1,1,ARJO,2,147.0659
"MON201326,MON101065,MON101082,MON101068",1,1,ARJO,2,194.1148
"MON201325,MON101065,MON101082,MON101068",1,1,ARJO,2,181.3504
"MON201324,MON101065,MON101082,MON101068",1,1,ARJO,2,157.5836
"MON201323,MON101065,MON101082,MON101068",1,1,ARJO,2,161.5959
"MON201322,MON101065,MON101082,MON101068",1,1,ARJO,2,193.4635
"MON201321,MON101065,MON101082,MON101068",1,1,ARJO,2,191.7503
"MON201320,MON101065,MON101082,MON101068",1,1,ARJO,2,173.3531
"MON201319,MON101065,MON101082,MON101068",1,1,ARJO,2,185.5162
"MON201308,MON101065,MON101082,MON101068",1,1,ARJO,2,207.2594
"MON201307,MON101065,MON101082,MON101068",1,1,ARJO,2,159.2811
"MON201306,MON101065,MON101082,MON101068",1,1,ARJO,2,195.7039
"MON201305,MON101065,MON101082,MON101068",1,1,ARJO,2,187.506
"MON201304,MON101065,MON101082,MON101068",1,1,ARJO,2,176.0702
"MON201303,MON101065,MON101082,MON101068",1,1,ARJO,2,153.2345
"MON201302,MON101065,MON101082,MON101068",1,1,ARJO,2,170.1753
"MON201301,MON101065,MON101082,MON101068",1,1,ARJO,2,182.9656
"MON201300,MON101065,MON101082,MON101068",1,1,ARJO,2,173.2773
"MON201299,MON101065,MON101082,MON101068",1,1,ARJO,2,179.4905
"MON201298,MON101065,MON101082,MON101068",1,1,ARJO,2,181.2098
"MON201297,MON101065,MON101082,MON101068",1,1,ARJO,2,171.9943
"MON201296,MON101065,MON101082,MON101068",1,1,ARJO,2,157.4533
"MON201295,MON101065,MON101082,MON101068",1,1,ARJO,2,169.2387
"MON201294,MON101065,MON101082,MON101068",1,1,ARJO,2,201.658
"MON201293,MON101065,MON101082,MON101068",1,1,ARJO,2,193.432
"MON201292,MON101065,MON101082,MON101068",1,1,ARJO,2,189.8207
"MON201291,MON101065,MON101082,MON101068",1,1,ARJO,2,178.665
"MON201290,MON101065,MON101082,MON101068",1,1,ARJO,2,175.7386
"MON201289,MON101065,MON101082,MON101068",1,1,ARJO,2,156.556
"MON201278,MON101065,MON101082,MON101068",1,1,ARJO,2,161.1624
"MON201277,MON101065,MON101082,MON101068",1,1,ARJO,2,171.9057
"MON201276,MON101065,MON101082,MON101068",1,1,ARJO,2,170.6474
"MON201275,MON101065,MON101082,MON101068",1,1,ARJO,2,186.9255
"MON201274,MON101065,MON101082,MON101068",1,1,ARJO,2,168.0277
"MON201273,MON101065,MON101082,MON101068",1,1,ARJO,2,160.8736
"MON201272,MON101065,MON101082,MON101068",1,1,ARJO,2,180.3878
"MON201271,MON101065,MON101082,MON101068",1,1,ARJO,2,182.6588
"MON201270,MON101065,MON101082,MON101068",1,1,ARJO,2,172.1799
"MON201269,MON101065,MON101082,MON101068",1,1,ARJO,2,157.1063
MON101066,1,1,ARJO,2,181.5054
"MON101347,MON101065,MON101068,MON101082",1,1,ARJO,2,190.7185
"MON101065,MON101082,MON101068",1,1,ARJO,2,169.677
"MON101065,MON101082,MON101068",1,1,ARJO,2,162.915
"MON101065,MON101082,MON101068",1,1,ARJO,2,165.9497
"MON101065,MON101082,MON101068",1,1,ARJO,2,180.5541
"MON101065,MON101082,MON101068",1,1,ARJO,2,152.9963
"MON101065,MON101082,MON101068",1,1,ARJO,2,180.0167
"MON101065,MON101082,MON101068",1,1,ARJO,2,158.7975
"MON101065,MON101082,MON101068",1,1,ARJO,2,171.8379
"MON201590,MON101065,MON101082,MON101068",1,1,ARJO,2,192.8154
"MON201591,MON101065,MON101082,MON101068",1,1,ARJO,2,180.9976
"MON201593,MON101065,MON101082,MON101068",1,1,ARJO,2,203.5351
"MON201597,MON101065,MON101082,MON101068",1,1,ARJO,2,179.2623
"MON201598,MON101065,MON101082,MON101068",1,1,ARJO,2,180.4446
"MON201611,MON101065,MON101082,MON101068",1,1,ARJO,2,186.403
"MON201612,MON101065,MON101082,MON101068",1,1,ARJO,2,196.4042
"MON201613,MON101065,MON101082,MON101068",1,1,ARJO,2,197.496
"MON201614,MON101065,MON101082,MON101068",1,1,ARJO,2,198.7944
"MON201615,MON101065,MON101082,MON101068",1,1,ARJO,2,NA
"MON201616,MON101065,MON101082,MON101068",1,1,ARJO,2,176.0512
"MON201617,MON101065,MON101082,MON101068",1,1,ARJO,2,205.0576
"MON201618,MON101065,MON101082,MON101068",1,1,ARJO,2,193.3353
"MON201619,MON101065,MON101082,MON101068",1,1,ARJO,2,210.3614
"MON201620,MON101065,MON101082,MON101068",1,1,ARJO,2,183.1712
"MON201631,MON101065,MON101082,MON101068",1,1,ARJO,2,180.4786
"MON201632,MON101065,MON101082,MON101068",1,1,ARJO,2,188.7324
"MON201633,MON101065,MON101082,MON101068",1,1,ARJO,2,206.7502
"MON201634,MON101065,MON101082,MON101068",1,1,ARJO,2,202.6294
"MON201635,MON101065,MON101082,MON101068",1,1,ARJO,2,193.472
"MON201636,MON101065,MON101082,MON101068",1,1,ARJO,2,196.7927
"MON201637,MON101065,MON101082,MON101068",1,1,ARJO,2,204.5615
"MON201638,MON101065,MON101082,MON101068",1,1,ARJO,2,192.3332
"MON201639,MON101065,MON101082,MON101068",1,1,ARJO,2,189.8959
"MON201640,MON101065,MON101082,MON101068",1,1,ARJO,2,188.5851
"MON201651,MON101065,MON101082,MON101068",1,1,ARJO,2,191.5438
"MON201652,MON101065,MON101082,MON101068",1,1,ARJO,2,213.1361
"MON201653,MON101065,MON101082,MON101068",1,1,ARJO,2,213.8495
"MON201654,MON101065,MON101082,MON101068",1,1,ARJO,2,185.7916
"MON201655,MON101065,MON101082,MON101068",1,1,ARJO,2,189.0751
"MON201656,MON101065,MON101082,MON101068",1,1,ARJO,2,183.9591
"MON201657,MON101065,MON101082,MON101068",1,1,ARJO,2,176.7342
"MON201658,MON101065,MON101082,MON101068",1,1,ARJO,2,182.9094
"MON201659,MON101065,MON101082,MON101068",1,1,ARJO,2,216.3641
"MON201660,MON101065,MON101082,MON101068",1,1,ARJO,2,186.7208
"MON201341,MON101065,MON101082,MON101068",1,1,ARJO,2,202.5228
"MON201342,MON101065,MON101082,MON101068",1,1,ARJO,2,188.4317
MON101066,1,1,ARJO,2,209.7965
"MON101349,MON101065,MON101068,MON101082",1,1,ARJO,2,195.1059
"MON101065,MON101082,MON101068",1,1,ARJO,2,193.993
"MON101065,MON101082,MON101068",1,1,ARJO,2,211.4043
"MON101065,MON101082,MON101068",1,1,ARJO,2,192.3336
"MON101065,MON101082,MON101068",1,1,ARJO,2,190.4265
"MON101065,MON101082,MON101068",1,1,ARJO,2,212.5246
"MON101065,MON101082,MON101068",1,1,ARJO,2,171.1578
"MON201586,MON101065,MON101082,MON101068",1,1,ARJO,2,206.3964
"MON201587,MON101065,MON101082,MON101068",1,1,ARJO,2,187.8257
"MON201588,MON101065,MON101082,MON101068",1,1,ARJO,2,190.9331
"MON201601,MON101065,MON101082,MON101068",1,1,ARJO,2,198.1909
"MON201602,MON101065,MON101082,MON101068",1,1,ARJO,2,194.9755
"MON201603,MON101065,MON101082,MON101068",1,1,ARJO,2,197.1345
"MON201604,MON101065,MON101082,MON101068",1,1,ARJO,2,202.7735
"MON201605,MON101065,MON101082,MON101068",1,1,ARJO,2,181.1393
"MON201606,MON101065,MON101082,MON101068",1,1,ARJO,2,191.014
"MON201607,MON101065,MON101082,MON101068",1,1,ARJO,2,209.7873
"MON201608,MON101065,MON101082,MON101068",1,1,ARJO,2,201.5817
"MON201609,MON101065,MON101082,MON101068",1,1,ARJO,2,179.622
"MON201610,MON101065,MON101082,MON101068",1,1,ARJO,2,195.0017
"MON201621,MON101065,MON101082,MON101068",1,1,ARJO,2,190.603
"MON201622,MON101065,MON101082,MON101068",1,1,ARJO,2,193.3048
"MON201623,MON101065,MON101082,MON101068",1,1,ARJO,2,194.2834
"MON201624,MON101065,MON101082,MON101068",1,1,ARJO,2,183.854
"MON201625,MON101065,MON101082,MON101068",1,1,ARJO,2,187.5965
"MON201627,MON101065,MON101082,MON101068",1,1,ARJO,2,195.564
"MON201628,MON101065,MON101082,MON101068",1,1,ARJO,2,203.7573
"MON201629,MON101065,MON101082,MON101068",1,1,ARJO,2,198.8755
"MON201630,MON101065,MON101082,MON101068",1,1,ARJO,2,198.8259
"MON201641,MON101065,MON101082,MON101068",1,1,ARJO,2,201.0399
"MON201642,MON101065,MON101082,MON101068",1,1,ARJO,2,204.8569
"MON201643,MON101065,MON101082,MON101068",1,1,ARJO,2,197.9445
"MON201644,MON101065,MON101082,MON101068",1,1,ARJO,2,178.4196
"MON201645,MON101065,MON101082,MON101068",1,1,ARJO,2,188.4884
"MON201646,MON101065,MON101082,MON101068",1,1,ARJO,2,175.3021
"MON201647,MON101065,MON101082,MON101068",1,1,ARJO,2,169.3477
"MON201648,MON101065,MON101082,MON101068",1,1,ARJO,2,192.211
"MON201649,MON101065,MON101082,MON101068",1,1,ARJO,2,193.185
"MON201600,MON101065,MON101082,MON101068",1,1,ARJO,2,188.1816
"MON201332,MON101065,MON101082,MON101068",1,1,ARJO,2,200.2181
"MON201333,MON101065,MON101082,MON101068",1,1,ARJO,2,193.5578
"MON201334,MON101065,MON101082,MON101068",1,1,ARJO,2,189.1821
"MON201335,MON101065,MON101082,MON101068",1,1,ARJO,2,178.8926
"MON201336,MON101065,MON101082,MON101068",1,1,ARJO,2,184.5434
"MON201337,MON101065,MON101082,MON101068",1,1,ARJO,2,186.5114
"MON201338,MON101065,MON101082,MON101068",1,1,ARJO,2,178.1733
"MON201339,MON101065,MON101082,MON101068",1,1,ARJO,2,208.8267
"MON201340,MON101065,MON101082,MON101068",1,1,ARJO,2,181.1036
"MON101065,MON101082,MON101068",1,1,ARJO,2,207.5417
"MON101065,MON101082,MON101068",1,1,ARJO,2,195.9752
"MON201499,MON101065,MON101082,MON101068",1,1,ARJO,2,171.2209
"MON201500,MON101065,MON101082,MON101068",1,1,ARJO,2,187.701
"MON201501,MON101065,MON101082,MON101068",1,1,ARJO,2,157.0087
"MON201502,MON101065,MON101082,MON101068",1,1,ARJO,2,179.581
"MON201503,MON101065,MON101082,MON101068",1,1,ARJO,2,159.7898
"MON201504,MON101065,MON101082,MON101068",1,1,ARJO,2,190.9206
"MON201505,MON101065,MON101082,MON101068",1,1,ARJO,2,184.5933
"MON201509,MON101065,MON101082,MON101068",1,1,ARJO,2,179.4038
"MON201506,MON101065,MON101082,MON101068",1,1,ARJO,2,187.0476
"MON201510,MON101065,MON101082,MON101068",1,1,ARJO,2,171.7915
"MON201507,MON101065,MON101082,MON101068",1,1,ARJO,2,176.9016
"MON201511,MON101065,MON101082,MON101068",1,1,ARJO,2,193.5216
"MON201508,MON101065,MON101082,MON101068",1,1,ARJO,2,177.8396
"MON201512,MON101065,MON101082,MON101068",1,1,ARJO,2,186.2112
"MON201513,MON101065,MON101082,MON101068",1,1,ARJO,2,177.8796
"MON201514,MON101065,MON101082,MON101068",1,1,ARJO,2,190.1658
"MON201515,MON101065,MON101082,MON101068",1,1,ARJO,2,153.0236
"MON201516,MON101065,MON101082,MON101068",1,1,ARJO,2,186.1121
"MON201355,MON101065,MON101082,MON101068",1,1,ARJO,2,177.0962
"MON201517,MON101065,MON101082,MON101068",1,1,ARJO,2,196.0724
"MON201520,MON101065,MON101082,MON101068",1,1,ARJO,2,189.0365
"MON201518,MON101065,MON101082,MON101068",1,1,ARJO,2,186.1694
"MON201522,MON101065,MON101082,MON101068",1,1,ARJO,2,161.5597
"MON201523,MON101065,MON101082,MON101068",1,1,ARJO,2,194.2239
"MON201524,MON101065,MON101082,MON101068",1,1,ARJO,2,171.5788
"MON201525,MON101065,MON101082,MON101068",1,1,ARJO,2,177.068
"MON201526,MON101065,MON101082,MON101068",1,1,ARJO,2,198.1564
"MON201527,MON101065,MON101082,MON101068",1,1,ARJO,2,185.5443
"MON201530,MON101065,MON101082,MON101068",1,1,ARJO,2,186.8954
"MON201531,MON101065,MON101082,MON101068",1,1,ARJO,2,188.8683
"MON201528,MON101065,MON101082,MON101068",1,1,ARJO,2,181.8391
"MON201532,MON101065,MON101082,MON101068",1,1,ARJO,2,177.6691
"MON201529,MON101065,MON101082,MON101068",1,1,ARJO,2,179.6227
"MON201533,MON101065,MON101082,MON101068",1,1,ARJO,2,187.5693
"MON201534,MON101065,MON101082,MON101068",1,1,ARJO,2,182.4633
"MON201535,MON101065,MON101082,MON101068",1,1,ARJO,2,182.223
"MON201536,MON101065,MON101082,MON101068",1,1,ARJO,2,175.8356
"MON201537,MON101065,MON101082,MON101068",1,1,ARJO,2,192.7715
"MON201538,MON101065,MON101082,MON101068",1,1,ARJO,2,164.459
"MON201540,MON101065,MON101082,MON101068",1,1,ARJO,2,171.8947
"MON201539,MON101065,MON101082,MON101068",1,1,ARJO,2,178.8994
"MON201541,MON101065,MON101082,MON101068",1,1,ARJO,2,173.3135
"MON201542,MON101065,MON101082,MON101068",1,1,ARJO,2,155.5179
"MON201543,MON101065,MON101082,MON101068",1,1,ARJO,2,177.7013
"MON201550,MON101065,MON101082,MON101068",1,1,ARJO,2,149.6168
"MON201544,MON101065,MON101082,MON101068",1,1,ARJO,2,190.3891
"MON201551,MON101065,MON101082,MON101068",1,1,ARJO,2,184.5338
"MON201552,MON101065,MON101082,MON101068",1,1,ARJO,2,180.5978
"MON201545,MON101065,MON101082,MON101068",1,1,ARJO,2,183.6544
"MON201553,MON101065,MON101082,MON101068",1,1,ARJO,2,178.3713
"MON201546,MON101065,MON101082,MON101068",1,1,ARJO,2,196.1816
"MON201554,MON101065,MON101082,MON101068",1,1,ARJO,2,167.5433
"MON201547,MON101065,MON101082,MON101068",1,1,ARJO,2,192.4125
"MON201555,MON101065,MON101082,MON101068",1,1,ARJO,2,188.8719
"MON201548,MON101065,MON101082,MON101068",1,1,ARJO,2,176.9043
"MON201556,MON101065,MON101082,MON101068",1,1,ARJO,2,198.454
"MON201549,MON101065,MON101082,MON101068",1,1,ARJO,2,185.6132
"MON201557,MON101065,MON101082,MON101068",1,1,ARJO,2,168.6167
"MON201558,MON101065,MON101082,MON101068",1,1,ARJO,2,183.8017
"MON201559,MON101065,MON101082,MON101068",1,1,ARJO,2,188.349
"MON201560,MON101065,MON101082,MON101068",1,1,ARJO,2,162.4325
"MON201561,MON101065,MON101082,MON101068",1,1,ARJO,2,185.542
"MON201562,MON101065,MON101082,MON101068",1,1,ARJO,2,190.7877
"MON201563,MON101065,MON101082,MON101068",1,1,ARJO,2,172.7666
"MON201570,MON101065,MON101082,MON101068",1,1,ARJO,2,189.7035
"MON201564,MON101065,MON101082,MON101068",1,1,ARJO,2,200.643
"MON201571,MON101065,MON101082,MON101068",1,1,ARJO,2,185.8397
"MON201565,MON101065,MON101082,MON101068",1,1,ARJO,2,181.1429
"MON201572,MON101065,MON101082,MON101068",1,1,ARJO,2,189.7516
"MON201573,MON101065,MON101082,MON101068",1,1,ARJO,2,177.1919
"MON201566,MON101065,MON101082,MON101068",1,1,ARJO,2,184.2753
"MON201574,MON101065,MON101082,MON101068",1,1,ARJO,2,195.6968
"MON201575,MON101065,MON101082,MON101068",1,1,ARJO,2,188.3439
"MON201567,MON101065,MON101082,MON101068",1,1,ARJO,2,194.5297
"MON201576,MON101065,MON101082,MON101068",1,1,ARJO,2,189.1752
