job_output_id,configuration_id,observation_code,end_time
,401b9e43-587f-486a-b08a-782dfe30d2da,TDPP,2020-02-22 03:12:40.913
,401b9e43-587f-486a-b08a-782dfe30d2da,BRSCR,2020-02-22 03:12:42.206
,401b9e43-587f-486a-b08a-782dfe30d2da,TASP,2020-02-22 03:12:43.915
,401b9e43-587f-486a-b08a-782dfe30d2da,TILP,2020-02-22 03:14:51.741
,401b9e43-587f-486a-b08a-782dfe30d2da,STLC,2020-02-22 03:14:53.419
,401b9e43-587f-486a-b08a-782dfe30d2da,HSC,2020-02-22 03:14:55.201
,401b9e43-587f-486a-b08a-782dfe30d2da,HSC,2020-02-23 03:19:55.967
,401b9e43-587f-486a-b08a-782dfe30d2da,STLP,2020-02-22 03:14:56.942
,401b9e43-587f-486a-b08a-782dfe30d2da,ERM,2020-02-23 03:19:57.243
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,TILP,2020-02-23 03:24:17.378
,401b9e43-587f-486a-b08a-782dfe30d2da,RTLP,2020-02-23 03:19:58.605
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,TDPP,2020-02-23 03:26:59.029
,401b9e43-587f-486a-b08a-782dfe30d2da,STLC,2020-02-23 03:20:00.198
,401b9e43-587f-486a-b08a-782dfe30d2da,PV,2020-02-23 03:20:01.81
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,PV,2020-02-23 03:24:25.395
,401b9e43-587f-486a-b08a-782dfe30d2da,BRSCR,2020-02-23 03:22:03.227
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DSR,2020-02-23 03:26:46.664
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,RTLP,2020-02-23 03:22:04.712
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DINP,2020-02-23 03:24:26.99
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,RTLC,2020-02-23 03:22:06.306
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DINP,2020-02-23 03:22:07.734
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,SBLP,2020-02-23 03:24:28.587
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DSR,2020-02-23 03:24:30.026
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DSR,2020-02-23 03:26:56.272
,ed391b1a-bf41-4cda-8636-427091d8213c,HSC,2020-02-20 02:10:04.953
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,SBLR,2020-02-23 03:27:00.509
